"","Date","Value"
"3393",2002-10-23,8494.27
"3394",2002-10-22,8450.16
"3395",2002-10-21,8538.24
"3396",2002-10-18,8322.4
"3397",2002-10-17,8275.04
"3398",2002-10-16,8036.03
"3399",2002-10-15,8255.68
"3400",2002-10-14,7877.4
"3401",2002-10-11,7850.29
"3402",2002-10-10,7533.95
"3403",2002-10-09,7286.27
"3404",2002-10-08,7501.49
"3405",2002-10-07,7422.84
"3406",2002-10-04,7528.4
"3407",2002-10-03,7717.19
"3408",2002-10-02,7755.61
"3409",2002-10-01,7938.79
"3410",2002-09-30,7591.93
"3411",2002-09-27,7701.45
"3412",2002-09-26,7997.12
"3413",2002-09-25,7841.82
"3414",2002-09-24,7683.13
"3415",2002-09-23,7872.15
"3416",2002-09-20,7986.02
"3417",2002-09-19,7942.39
"3418",2002-09-18,8172.45
"3419",2002-09-17,8207.55
"3420",2002-09-16,8380.18
"3421",2002-09-13,8312.69
"3422",2002-09-12,8379.41
"3423",2002-09-11,8581.17
"3424",2002-09-10,8602.61
"3425",2002-09-09,8519.38
"3426",2002-09-06,8427.2
"3427",2002-09-05,8283.7
"3428",2002-09-04,8425.12
"3429",2002-09-03,8308.05
"3430",2002-08-30,8663.5
"3431",2002-08-29,8670.99
"3432",2002-08-28,8694.09
"3433",2002-08-27,8824.41
"3434",2002-08-26,8919.01
"3435",2002-08-23,8872.96
"3436",2002-08-22,9053.64
"3437",2002-08-21,8957.23
"3438",2002-08-20,8872.07
"3439",2002-08-19,8990.79
"3440",2002-08-16,8778.06
"3441",2002-08-15,8818.14
"3442",2002-08-14,8743.31
"3443",2002-08-13,8482.39
"3444",2002-08-12,8688.89
"3445",2002-08-09,8745.45
"3446",2002-08-08,8712.02
"3447",2002-08-07,8456.15
"3448",2002-08-06,8274.09
"3449",2002-08-05,8043.63
"3450",2002-08-02,8313.13
"3451",2002-08-01,8506.62
"3452",2002-07-31,8736.59
"3453",2002-07-30,8680.03
"3454",2002-07-29,8711.88
"3455",2002-07-26,8264.39
"3456",2002-07-25,8186.31
"3457",2002-07-24,8191.29
"3458",2002-07-23,7702.34
"3459",2002-07-22,7784.58
"3460",2002-07-19,8019.26
"3461",2002-07-18,8409.49
"3462",2002-07-17,8542.48
"3463",2002-07-16,8473.11
"3464",2002-07-15,8639.19
"3465",2002-07-12,8684.53
"3466",2002-07-11,8801.53
"3467",2002-07-10,8813.5
"3468",2002-07-09,9096.09
"3469",2002-07-08,9274.9
"3470",2002-07-05,9379.5
"3471",2002-07-03,9054.97
"3472",2002-07-02,9007.75
"3473",2002-07-01,9109.79
"3474",2002-06-28,9243.26
"3475",2002-06-27,9269.92
"3476",2002-06-26,9120.11
"3477",2002-06-25,9126.82
"3478",2002-06-24,9281.82
"3479",2002-06-21,9253.79
"3480",2002-06-20,9431.77
"3481",2002-06-19,9561.57
"3482",2002-06-18,9706.12
"3483",2002-06-17,9687.42
"3484",2002-06-14,9474.21
"3485",2002-06-13,9502.8
"3486",2002-06-12,9617.71
"3487",2002-06-11,9517.26
"3488",2002-06-10,9645.4
"3489",2002-06-07,9589.67
"3490",2002-06-06,9624.64
"3491",2002-06-05,9796.8
"3492",2002-06-04,9687.84
"3493",2002-06-03,9709.79
"3494",2002-05-31,9925.25
"3495",2002-05-30,9911.69
"3496",2002-05-29,9923.04
"3497",2002-05-28,9981.58
"3498",2002-05-24,10104.26
"3499",2002-05-23,10216.08
"3500",2002-05-22,10157.88
"3501",2002-05-21,10105.71
"3502",2002-05-20,10229.5
"3503",2002-05-17,10353.08
"3504",2002-05-16,10289.21
"3505",2002-05-15,10243.68
"3506",2002-05-14,10298.14
"3507",2002-05-13,10109.66
"3508",2002-05-10,9939.92
"3509",2002-05-09,10037.42
"3510",2002-05-08,10141.83
"3511",2002-05-07,9836.55
"3512",2002-05-06,9808.04
"3513",2002-05-03,10006.63
"3514",2002-05-02,10091.87
"3515",2002-05-01,10059.63
"3516",2002-04-30,9946.22
"3517",2002-04-29,9819.87
"3518",2002-04-26,9910.72
"3519",2002-04-25,10035.06
"3520",2002-04-24,10030.43
"3521",2002-04-23,10089.24
"3522",2002-04-22,10136.43
"3523",2002-04-19,10257.11
"3524",2002-04-18,10205.28
"3525",2002-04-17,10220.78
"3526",2002-04-16,10301.32
"3527",2002-04-15,10093.67
"3528",2002-04-12,10190.82
"3529",2002-04-11,10176.08
"3530",2002-04-10,10381.73
"3531",2002-04-09,10208.67
"3532",2002-04-08,10249.08
"3533",2002-04-05,10271.64
"3534",2002-04-04,10235.17
"3535",2002-04-03,10198.29
"3536",2002-04-02,10313.71
"3537",2002-04-01,10362.7
"3538",2002-03-28,10403.94
"3539",2002-03-27,10426.91
"3540",2002-03-26,10353.36
"3541",2002-03-25,10281.67
"3542",2002-03-22,10427.67
"3543",2002-03-21,10479.84
"3544",2002-03-20,10501.57
"3545",2002-03-19,10635.25
"3546",2002-03-18,10577.75
"3547",2002-03-15,10607.23
"3548",2002-03-14,10517.14
"3549",2002-03-13,10501.85
"3550",2002-03-12,10632.35
"3551",2002-03-11,10611.24
"3552",2002-03-08,10572.49
"3553",2002-03-07,10525.37
"3554",2002-03-06,10574.29
"3555",2002-03-05,10433.41
"3556",2002-03-04,10586.82
"3557",2002-03-01,10368.86
"3558",2002-02-28,10106.13
"3559",2002-02-27,10127.58
"3560",2002-02-26,10115.26
"3561",2002-02-25,10145.71
"3562",2002-02-22,9968.15
"3563",2002-02-21,9834.68
"3564",2002-02-20,9941.17
"3565",2002-02-19,9745.14
"3566",2002-02-15,9903.04
"3567",2002-02-14,10001.99
"3568",2002-02-13,9989.67
"3569",2002-02-12,9863.74
"3570",2002-02-11,9884.78
"3571",2002-02-08,9744.24
"3572",2002-02-07,9625.44
"3573",2002-02-06,9653.39
"3574",2002-02-05,9685.43
"3575",2002-02-04,9687.09
"3576",2002-02-01,9907.26
"3577",2002-01-31,9920
"3578",2002-01-30,9762.86
"3579",2002-01-29,9618.24
"3580",2002-01-28,9865.75
"3581",2002-01-25,9840.08
"3582",2002-01-24,9796.07
"3583",2002-01-23,9730.96
"3584",2002-01-22,9713.8
"3585",2002-01-18,9771.85
"3586",2002-01-17,9850.04
"3587",2002-01-16,9712.27
"3588",2002-01-15,9924.15
"3589",2002-01-14,9891.42
"3590",2002-01-11,9987.53
"3591",2002-01-10,10067.86
"3592",2002-01-09,10094.09
"3593",2002-01-08,10150.55
"3594",2002-01-07,10197.05
"3595",2002-01-04,10259.74
"3596",2002-01-03,10172.14
"3597",2002-01-02,10073.4
"3598",2001-12-31,10021.5
"3599",2001-12-28,10136.99
"3600",2001-12-27,10131.31
"3601",2001-12-26,10088.14
"3602",2001-12-24,10035.34
"3603",2001-12-21,10035.34
"3604",2001-12-20,9985.18
"3605",2001-12-19,10070.49
"3606",2001-12-18,9998.39
"3607",2001-12-17,9891.97
"3608",2001-12-14,9811.15
"3609",2001-12-13,9766.45
"3610",2001-12-12,9894.81
"3611",2001-12-11,9888.37
"3612",2001-12-10,9921.45
"3613",2001-12-07,10049.46
"3614",2001-12-06,10099.14
"3615",2001-12-05,10114.29
"3616",2001-12-04,9893.84
"3617",2001-12-03,9763.96
"3618",2001-11-30,9851.56
"3619",2001-11-29,9829.42
"3620",2001-11-28,9711.86
"3621",2001-11-27,9872.6
"3622",2001-11-26,9982.75
"3623",2001-11-23,9959.71
"3624",2001-11-21,9834.68
"3625",2001-11-20,9901.38
"3626",2001-11-19,9976.46
"3627",2001-11-16,9866.99
"3628",2001-11-15,9872.39
"3629",2001-11-14,9823.61
"3630",2001-11-13,9750.95
"3631",2001-11-12,9554.37
"3632",2001-11-09,9608
"3633",2001-11-08,9587.52
"3634",2001-11-07,9554.37
"3635",2001-11-06,9591.12
"3636",2001-11-05,9441.03
"3637",2001-11-02,9323.54
"3638",2001-11-01,9263.9
"3639",2001-10-31,9075.14
"3640",2001-10-30,9121.98
"3641",2001-10-29,9269.5
"3642",2001-10-26,9545.17
"3643",2001-10-25,9462.9
"3644",2001-10-24,9345.62
"3645",2001-10-23,9340.08
"3646",2001-10-22,9377.03
"3647",2001-10-19,9204.11
"3648",2001-10-18,9163.22
"3649",2001-10-17,9232.97
"3650",2001-10-16,9384.23
"3651",2001-10-15,9347.62
"3652",2001-10-12,9344.16
"3653",2001-10-11,9410.45
"3654",2001-10-10,9240.86
"3655",2001-10-09,9052.44
"3656",2001-10-08,9067.94
"3657",2001-10-05,9119.77
"3658",2001-10-04,9060.88
"3659",2001-10-03,9123.78
"3660",2001-10-02,8950.59
"3661",2001-10-01,8836.83
"3662",2001-09-28,8847.56
"3663",2001-09-27,8681.42
"3664",2001-09-26,8567.39
"3665",2001-09-25,8659.97
"3666",2001-09-24,8603.86
"3667",2001-09-21,8235.81
"3668",2001-09-20,8376.21
"3669",2001-09-19,8759.13
"3670",2001-09-18,8903.4
"3671",2001-09-17,8920.7
"3672",2001-09-14,9605.51
"3673",2001-09-13,9605.51
"3674",2001-09-12,9605.51
"3675",2001-09-11,9605.51
"3676",2001-09-10,9605.51
"3677",2001-09-07,9605.85
"3678",2001-09-06,9840.84
"3679",2001-09-05,10033.27
"3680",2001-09-04,9997.49
"3681",2001-08-31,9949.75
"3682",2001-08-30,9919.58
"3683",2001-08-29,10090.9
"3684",2001-08-28,10222.03
"3685",2001-08-27,10382.35
"3686",2001-08-24,10423.17
"3687",2001-08-23,10229.15
"3688",2001-08-22,10276.9
"3689",2001-08-21,10174.14
"3690",2001-08-20,10320.07
"3691",2001-08-17,10240.78
"3692",2001-08-16,10392.52
"3693",2001-08-15,10345.95
"3694",2001-08-14,10412.17
"3695",2001-08-13,10415.91
"3696",2001-08-10,10416.25
"3697",2001-08-09,10298.56
"3698",2001-08-08,10293.5
"3699",2001-08-07,10458.74
"3700",2001-08-06,10401.31
"3701",2001-08-03,10512.78
"3702",2001-08-02,10551.18
"3703",2001-08-01,10510.01
"3704",2001-07-31,10522.81
"3705",2001-07-30,10401.72
"3706",2001-07-27,10416.67
"3707",2001-07-26,10455.63
"3708",2001-07-25,10405.67
"3709",2001-07-24,10241.12
"3710",2001-07-23,10424.42
"3711",2001-07-20,10576.65
"3712",2001-07-19,10610
"3713",2001-07-18,10569.83
"3714",2001-07-17,10606.39
"3715",2001-07-16,10472.12
"3716",2001-07-13,10539.06
"3717",2001-07-12,10478.99
"3718",2001-07-11,10241.02
"3719",2001-07-10,10175.64
"3720",2001-07-09,10299.4
"3721",2001-07-06,10252.68
"3722",2001-07-05,10479.86
"3723",2001-07-03,10571.11
"3724",2001-07-02,10593.72
"3725",2001-06-29,10502.4
"3726",2001-06-28,10566.21
"3727",2001-06-27,10434.84
"3728",2001-06-26,10472.48
"3729",2001-06-25,10504.22
"3730",2001-06-22,10604.59
"3731",2001-06-21,10715.43
"3732",2001-06-20,10647.33
"3733",2001-06-19,10596.67
"3734",2001-06-18,10645.38
"3735",2001-06-15,10623.64
"3736",2001-06-14,10690.13
"3737",2001-06-13,10871.62
"3738",2001-06-12,10948.38
"3739",2001-06-11,10922.09
"3740",2001-06-08,10977
"3741",2001-06-07,11090.74
"3742",2001-06-06,11070.24
"3743",2001-06-05,11175.84
"3744",2001-06-04,11061.52
"3745",2001-06-01,10990.41
"3746",2001-05-31,10911.94
"3747",2001-05-30,10872.64
"3748",2001-05-29,11039.14
"3749",2001-05-28,11005.37
"3750",2001-05-25,11005.37
"3751",2001-05-24,11122.42
"3752",2001-05-23,11105.51
"3753",2001-05-22,11257.24
"3754",2001-05-21,11337.92
"3755",2001-05-18,11301.74
"3756",2001-05-17,11248.58
"3757",2001-05-16,11215.92
"3758",2001-05-15,10872.97
"3759",2001-05-14,10877.33
"3760",2001-05-11,10821.31
"3761",2001-05-10,10910.44
"3762",2001-05-09,10866.98
"3763",2001-05-08,10883.51
"3764",2001-05-07,10935.17
"3765",2001-05-04,10951.24
"3766",2001-05-03,10796.65
"3767",2001-05-02,10876.68
"3768",2001-05-01,10898.34
"3769",2001-04-30,10734.97
"3770",2001-04-27,10810.05
"3771",2001-04-26,10692.35
"3772",2001-04-25,10625.2
"3773",2001-04-24,10454.34
"3774",2001-04-23,10532.23
"3775",2001-04-20,10579.85
"3776",2001-04-19,10693.71
"3777",2001-04-18,10615.83
"3778",2001-04-17,10216.73
"3779",2001-04-16,10158.56
"3780",2001-04-13,10126.94
"3781",2001-04-12,10126.94
"3782",2001-04-11,10013.47
"3783",2001-04-10,10102.74
"3784",2001-04-09,9845.15
"3785",2001-04-06,9791.09
"3786",2001-04-05,9918.05
"3787",2001-04-04,9515.42
"3788",2001-04-03,9485.71
"3789",2001-04-02,9777.93
"3790",2001-03-30,9878.78
"3791",2001-03-29,9799.06
"3792",2001-03-28,9785.35
"3793",2001-03-27,9947.54
"3794",2001-03-26,9687.53
"3795",2001-03-23,9504.78
"3796",2001-03-22,9389.48
"3797",2001-03-21,9487
"3798",2001-03-20,9720.76
"3799",2001-03-19,9959.11
"3800",2001-03-16,9823.41
"3801",2001-03-15,10031.28
"3802",2001-03-14,9973.46
"3803",2001-03-13,10290.8
"3804",2001-03-12,10208.25
"3805",2001-03-09,10644.62
"3806",2001-03-08,10858.25
"3807",2001-03-07,10729.6
"3808",2001-03-06,10591.22
"3809",2001-03-05,10562.3
"3810",2001-03-02,10466.31
"3811",2001-03-01,10450.14
"3812",2001-02-28,10495.28
"3813",2001-02-27,10636.88
"3814",2001-02-26,10642.53
"3815",2001-02-23,10441.9
"3816",2001-02-22,10526.81
"3817",2001-02-21,10526.58
"3818",2001-02-20,10730.88
"3819",2001-02-19,10799.82
"3820",2001-02-16,10799.82
"3821",2001-02-15,10891.02
"3822",2001-02-14,10795.41
"3823",2001-02-13,10903.32
"3824",2001-02-12,10946.77
"3825",2001-02-09,10781.45
"3826",2001-02-08,10880.55
"3827",2001-02-07,10946.72
"3828",2001-02-06,10957.42
"3829",2001-02-05,10965.85
"3830",2001-02-02,10864.1
"3831",2001-02-01,10983.62
"3832",2001-01-31,10887.36
"3833",2001-01-30,10881.2
"3834",2001-01-29,10702.19
"3835",2001-01-26,10659.98
"3836",2001-01-25,10729.52
"3837",2001-01-24,10646.97
"3838",2001-01-23,10649.81
"3839",2001-01-22,10578.24
"3840",2001-01-19,10587.59
"3841",2001-01-18,10678.28
"3842",2001-01-17,10584.34
"3843",2001-01-16,10652.66
"3844",2001-01-15,10525.38
"3845",2001-01-12,10525.38
"3846",2001-01-11,10609.55
"3847",2001-01-10,10604.27
"3848",2001-01-09,10572.55
"3849",2001-01-08,10621.35
"3850",2001-01-05,10662.01
"3851",2001-01-04,10912.41
"3852",2001-01-03,10945.75
"3853",2001-01-02,10646.15
"3854",2000-12-29,10786.85
"3855",2000-12-28,10868.76
"3856",2000-12-27,10803.16
"3857",2000-12-26,10692.44
"3858",2000-12-22,10635.56
"3859",2000-12-21,10487.29
"3860",2000-12-20,10318.93
"3861",2000-12-19,10584.37
"3862",2000-12-18,10645.42
"3863",2000-12-15,10434.96
"3864",2000-12-14,10674.99
"3865",2000-12-13,10794.44
"3866",2000-12-12,10768.27
"3867",2000-12-11,10725.8
"3868",2000-12-08,10712.91
"3869",2000-12-07,10617.36
"3870",2000-12-06,10664.38
"3871",2000-12-05,10898.72
"3872",2000-12-04,10560.1
"3873",2000-12-01,10373.54
"3874",2000-11-30,10414.49
"3875",2000-11-29,10629.11
"3876",2000-11-28,10507.58
"3877",2000-11-27,10546.07
"3878",2000-11-24,10470.23
"3879",2000-11-23,10399.32
"3880",2000-11-22,10399.32
"3881",2000-11-21,10494.5
"3882",2000-11-20,10462.65
"3883",2000-11-17,10629.87
"3884",2000-11-16,10656.03
"3885",2000-11-15,10707.6
"3886",2000-11-14,10681.06
"3887",2000-11-13,10517.25
"3888",2000-11-10,10602.95
"3889",2000-11-09,10834.25
"3890",2000-11-08,10907.06
"3891",2000-11-07,10952.18
"3892",2000-11-06,10977.21
"3893",2000-11-03,10817.95
"3894",2000-11-02,10880.51
"3895",2000-11-01,10899.47
"3896",2000-10-31,10971.14
"3897",2000-10-30,10835.77
"3898",2000-10-27,10590.62
"3899",2000-10-26,10380.12
"3900",2000-10-25,10326.48
"3901",2000-10-24,10393.07
"3902",2000-10-23,10271.72
"3903",2000-10-20,10226.59
"3904",2000-10-19,10142.98
"3905",2000-10-18,9975.02
"3906",2000-10-17,10089.71
"3907",2000-10-16,10238.8
"3908",2000-10-13,10192.18
"3909",2000-10-12,10034.58
"3910",2000-10-11,10413.79
"3911",2000-10-10,10524.4
"3912",2000-10-09,10568.43
"3913",2000-10-06,10596.54
"3914",2000-10-05,10724.92
"3915",2000-10-04,10784.48
"3916",2000-10-03,10719.74
"3917",2000-10-02,10700.13
"3918",2000-09-29,10650.92
"3919",2000-09-28,10824.06
"3920",2000-09-27,10628.36
"3921",2000-09-26,10631.32
"3922",2000-09-25,10808.15
"3923",2000-09-22,10847.37
"3924",2000-09-21,10765.52
"3925",2000-09-20,10687.92
"3926",2000-09-19,10789.29
"3927",2000-09-18,10808.52
"3928",2000-09-15,10927
"3929",2000-09-14,11087.47
"3930",2000-09-13,11182.18
"3931",2000-09-12,11233.23
"3932",2000-09-11,11195.49
"3933",2000-09-08,11220.65
"3934",2000-09-07,11259.87
"3935",2000-09-06,11310.64
"3936",2000-09-05,11260.61
"3937",2000-09-01,11238.78
"3938",2000-08-31,11215.1
"3939",2000-08-30,11103.01
"3940",2000-08-29,11215.1
"3941",2000-08-28,11252.84
"3942",2000-08-25,11192.63
"3943",2000-08-24,11182.74
"3944",2000-08-23,11144.65
"3945",2000-08-22,11139.15
"3946",2000-08-21,11079.81
"3947",2000-08-18,11046.48
"3948",2000-08-17,11055.64
"3949",2000-08-16,11008.39
"3950",2000-08-15,11067
"3951",2000-08-14,11176.14
"3952",2000-08-11,11027.8
"3953",2000-08-10,10908.76
"3954",2000-08-09,10905.83
"3955",2000-08-08,10976.89
"3956",2000-08-07,10867.01
"3957",2000-08-04,10767.75
"3958",2000-08-03,10706.58
"3959",2000-08-02,10687.53
"3960",2000-08-01,10606.95
"3961",2000-07-31,10521.98
"3962",2000-07-28,10511.17
"3963",2000-07-27,10586.13
"3964",2000-07-26,10516.48
"3965",2000-07-25,10699.97
"3966",2000-07-24,10685.12
"3967",2000-07-21,10733.56
"3968",2000-07-20,10843.87
"3969",2000-07-19,10696.08
"3970",2000-07-18,10739.92
"3971",2000-07-17,10804.27
"3972",2000-07-14,10812.75
"3973",2000-07-13,10788.72
"3974",2000-07-12,10783.42
"3975",2000-07-11,10727.19
"3976",2000-07-10,10646.59
"3977",2000-07-07,10635.99
"3978",2000-07-06,10481.48
"3979",2000-07-05,10483.6
"3980",2000-07-04,10560.68
"3981",2000-07-03,10560.68
"3982",2000-06-30,10447.9
"3983",2000-06-29,10398.04
"3984",2000-06-28,10527.8
"3985",2000-06-27,10504.47
"3986",2000-06-26,10543
"3987",2000-06-23,10404.76
"3988",2000-06-22,10376.12
"3989",2000-06-21,10497.75
"3990",2000-06-20,10435.17
"3991",2000-06-19,10557.85
"3992",2000-06-16,10449.31
"3993",2000-06-15,10714.83
"3994",2000-06-14,10687.96
"3995",2000-06-13,10621.85
"3996",2000-06-12,10564.21
"3997",2000-06-09,10614.07
"3998",2000-06-08,10668.73
"3999",2000-06-07,10812.87
"4000",2000-06-06,10735.58
"4001",2000-06-05,10815.31
"4002",2000-06-02,10794.76
"4003",2000-06-01,10652.2
"4004",2000-05-31,10522.34
"4005",2000-05-30,10527.14
"4006",2000-05-29,10299.26
"4007",2000-05-26,10299.24
"4008",2000-05-25,10323.92
"4009",2000-05-24,10535.35
"4010",2000-05-23,10422.28
"4011",2000-05-22,10542.55
"4012",2000-05-19,10626.86
"4013",2000-05-18,10777.28
"4014",2000-05-17,10769.74
"4015",2000-05-16,10934.57
"4016",2000-05-15,10807.78
"4017",2000-05-12,10609.37
"4018",2000-05-11,10545.97
"4019",2000-05-10,10367.79
"4020",2000-05-09,10536.75
"4021",2000-05-08,10603.64
"4022",2000-05-05,10577.86
"4023",2000-05-04,10412.5
"4024",2000-05-03,10480.13
"4025",2000-05-02,10731.13
"4026",2000-05-01,10811.79
"4027",2000-04-28,10733.92
"4028",2000-04-27,10888.11
"4029",2000-04-26,10945.5
"4030",2000-04-25,11124.83
"4031",2000-04-24,10906.1
"4032",2000-04-20,10844.06
"4033",2000-04-19,10674.97
"4034",2000-04-18,10767.42
"4035",2000-04-17,10582.52
"4036",2000-04-14,10305.78
"4037",2000-04-13,10923.55
"4038",2000-04-12,11125.14
"4039",2000-04-11,11287.09
"4040",2000-04-10,11186.57
"4041",2000-04-07,11111.49
"4042",2000-04-06,11114.28
"4043",2000-04-05,11033.93
"4044",2000-04-04,11164.85
"4045",2000-04-03,11221.94
"4046",2000-03-31,10921.93
"4047",2000-03-30,10980.25
"4048",2000-03-29,11018.72
"4049",2000-03-28,10936.12
"4050",2000-03-27,11025.86
"4051",2000-03-24,11112.73
"4052",2000-03-23,11119.86
"4053",2000-03-22,10866.7
"4054",2000-03-21,10907.35
"4055",2000-03-20,10680.25
"4056",2000-03-17,10595.24
"4057",2000-03-16,10630.61
"4058",2000-03-15,10131.42
"4059",2000-03-14,9811.24
"4060",2000-03-13,9947.13
"4061",2000-03-10,9928.83
"4062",2000-03-09,10010.73
"4063",2000-03-08,9856.54
"4064",2000-03-07,9796.04
"4065",2000-03-06,10170.51
"4066",2000-03-03,10367.2
"4067",2000-03-02,10164.92
"4068",2000-03-01,10137.93
"4069",2000-02-29,10128.31
"4070",2000-02-28,10038.66
"4071",2000-02-25,9862.12
"4072",2000-02-24,10092.64
"4073",2000-02-23,10225.73
"4074",2000-02-22,10304.85
"4075",2000-02-21,10219.53
"4076",2000-02-18,10219.53
"4077",2000-02-17,10514.57
"4078",2000-02-16,10561.42
"4079",2000-02-15,10718.1
"4080",2000-02-14,10519.85
"4081",2000-02-11,10425.22
"4082",2000-02-10,10643.64
"4083",2000-02-09,10699.17
"4084",2000-02-08,10957.61
"4085",2000-02-07,10905.79
"4086",2000-02-04,10963.81
"4087",2000-02-03,11013.45
"4088",2000-02-02,11003.21
"4089",2000-02-01,11041.06
"4090",2000-01-31,10940.54
"4091",2000-01-28,10738.88
"4092",2000-01-27,11028.03
"4093",2000-01-26,11032.99
"4094",2000-01-25,11029.89
"4095",2000-01-24,11008.17
"4096",2000-01-21,11251.72
"4097",2000-01-20,11351.3
"4098",2000-01-19,11489.37
"4099",2000-01-18,11560.73
"4100",2000-01-14,11722.98
"4101",2000-01-13,11582.44
"4102",2000-01-12,11551.11
"4103",2000-01-11,11511.09
"4104",2000-01-10,11572.2
"4105",2000-01-07,11522.56
"4106",2000-01-06,11253.27
"4107",2000-01-05,11122.66
"4108",2000-01-04,10997.94
"4109",2000-01-03,11357.51
"4110",1999-12-31,11497.12
"4111",1999-12-30,11452.86
"4112",1999-12-29,11484.67
"4113",1999-12-28,11476.71
"4114",1999-12-27,11391.08
"4115",1999-12-24,11405.76
"4116",1999-12-23,11405.76
"4117",1999-12-22,11203.61
"4118",1999-12-21,11200.55
"4119",1999-12-20,11144.28
"4120",1999-12-17,11257.43
"4121",1999-12-16,11244.89
"4122",1999-12-15,11225.32
"4123",1999-12-14,11160.18
"4124",1999-12-13,11192.6
"4125",1999-12-10,11224.71
"4126",1999-12-09,11134.79
"4127",1999-12-08,11068.12
"4128",1999-12-07,11106.66
"4129",1999-12-06,11225.02
"4130",1999-12-03,11286.18
"4131",1999-12-02,11039.07
"4132",1999-12-01,10998.39
"4133",1999-11-30,10877.81
"4134",1999-11-29,10947.93
"4135",1999-11-26,10988.91
"4136",1999-11-25,11008.18
"4137",1999-11-24,11008.18
"4138",1999-11-23,10995.64
"4139",1999-11-22,11089.53
"4140",1999-11-19,11003.9
"4141",1999-11-18,11035.7
"4142",1999-11-17,10883.09
"4143",1999-11-16,10932.33
"4144",1999-11-15,10760.76
"4145",1999-11-12,10769.32
"4146",1999-11-11,10595.3
"4147",1999-11-10,10597.75
"4148",1999-11-09,10617.32
"4149",1999-11-08,10718.86
"4150",1999-11-05,10704.49
"4151",1999-11-04,10639.65
"4152",1999-11-03,10609.07
"4153",1999-11-02,10581.84
"4154",1999-11-01,10648.52
"4155",1999-10-29,10729.87
"4156",1999-10-28,10622.54
"4157",1999-10-27,10394.9
"4158",1999-10-26,10302.13
"4159",1999-10-25,10349.94
"4160",1999-10-22,10470.25
"4161",1999-10-21,10297.7
"4162",1999-10-20,10392.36
"4163",1999-10-19,10204.93
"4164",1999-10-18,10116.28
"4165",1999-10-15,10019.72
"4166",1999-10-14,10286.62
"4167",1999-10-13,10232.16
"4168",1999-10-12,10417.06
"4169",1999-10-11,10648.18
"4170",1999-10-08,10649.77
"4171",1999-10-07,10537.06
"4172",1999-10-06,10588.35
"4173",1999-10-05,10400.6
"4174",1999-10-04,10401.23
"4175",1999-10-01,10273
"4176",1999-09-30,10336.96
"4177",1999-09-29,10213.48
"4178",1999-09-28,10275.54
"4179",1999-09-27,10303.4
"4180",1999-09-24,10279.34
"4181",1999-09-23,10318.6
"4182",1999-09-22,10524.07
"4183",1999-09-21,10598.48
"4184",1999-09-20,10823.9
"4185",1999-09-17,10803.64
"4186",1999-09-16,10737.47
"4187",1999-09-15,10801.42
"4188",1999-09-14,10910.34
"4189",1999-09-13,11030.33
"4190",1999-09-10,11028.43
"4191",1999-09-09,11079.4
"4192",1999-09-08,11036.35
"4193",1999-09-07,11034.13
"4194",1999-09-06,11078.46
"4195",1999-09-03,11078.46
"4196",1999-09-02,10843.21
"4197",1999-09-01,10937.88
"4198",1999-08-31,10829.28
"4199",1999-08-30,10914.13
"4200",1999-08-27,11090.17
"4201",1999-08-26,11198.45
"4202",1999-08-25,11326.04
"4203",1999-08-24,11283.3
"4204",1999-08-23,11299.76
"4205",1999-08-20,11100.62
"4206",1999-08-19,10963.84
"4207",1999-08-18,10991.39
"4208",1999-08-17,11117.08
"4209",1999-08-16,11046.8
"4210",1999-08-13,10973.66
"4211",1999-08-12,10789.39
"4212",1999-08-11,10787.81
"4213",1999-08-10,10655.15
"4214",1999-08-09,10707.71
"4215",1999-08-06,10714.04
"4216",1999-08-05,10793.82
"4217",1999-08-04,10674.78
"4218",1999-08-03,10677.31
"4219",1999-08-02,10645.97
"4220",1999-07-30,10655.15
"4221",1999-07-29,10791.29
"4222",1999-07-28,10972.08
"4223",1999-07-27,10979.04
"4224",1999-07-26,10863.16
"4225",1999-07-23,10910.97
"4226",1999-07-22,10969.22
"4227",1999-07-21,11002.78
"4228",1999-07-20,10996.14
"4229",1999-07-19,11187.68
"4230",1999-07-16,11209.85
"4231",1999-07-15,11186.42
"4232",1999-07-14,11148.11
"4233",1999-07-13,11175.02
"4234",1999-07-12,11200.98
"4235",1999-07-09,11193.7
"4236",1999-07-08,11126.9
"4237",1999-07-07,11187.37
"4238",1999-07-06,11135.13
"4239",1999-07-02,11139.25
"4240",1999-07-01,11066.43
"4241",1999-06-30,10970.81
"4242",1999-06-29,10815.35
"4243",1999-06-28,10655.15
"4244",1999-06-25,10552.57
"4245",1999-06-24,10534.84
"4246",1999-06-23,10666.87
"4247",1999-06-22,10721.64
"4248",1999-06-21,10815.99
"4249",1999-06-18,10855.56
"4250",1999-06-17,10841.63
"4251",1999-06-16,10784.96
"4252",1999-06-15,10594.99
"4253",1999-06-14,10563.33
"4254",1999-06-11,10490.51
"4255",1999-06-10,10621.27
"4256",1999-06-09,10690.29
"4257",1999-06-08,10765.65
"4258",1999-06-07,10909.39
"4259",1999-06-04,10799.84
"4260",1999-06-03,10663.7
"4261",1999-06-02,10577.9
"4262",1999-06-01,10596.26
"4263",1999-05-31,10559.75
"4264",1999-05-28,10559.75
"4265",1999-05-27,10466.93
"4266",1999-05-26,10702.16
"4267",1999-05-25,10531.09
